loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
25000,27.27,1024.26,E,10+ years,MORTGAGE,155000.0,Late (31-120 days),15.37,0.0,0.0,,17.0,0.0,47408,68.0,29.0,986.38,986.38,456.13,530.25,0.0,0.0,0.0,1024.26,0.0,Individual,0.0,0.0,742249.0,69700.0
20000,17.1,498.13,C,9 years,MORTGAGE,65000.0,Charged Off,16.52,0.0,1.0,,18.0,0.0,30683,75.8,38.0,12453.25,12453.25,6347.09,6105.88,0.0,0.28,0.0,498.13,0.0,Individual,0.0,0.0,192009.0,40500.0
35000,30.84,1150.5,G,9 years,OWN,130000.0,In Grace Period,14.84,0.0,1.0,30.0,20.0,0.0,27767,48.8,37.0,22101.91,22101.91,6039.34,16005.04,57.53,0.0,0.0,2358.53,0.0,Individual,0.0,0.0,382719.0,60400.0
16000,16.55,393.79,D,4 years,RENT,55000.0,Fully Paid,22.58,0.0,2.0,34.0,15.0,1.0,5118,28.8,43.0,22696.667540000002,22696.67,16000.0,6696.67,0.0,0.0,0.0,6959.78,0.0,Individual,0.0,1099.0,101128.0,17800.0
24000,12.99,545.96,C,2 years,OWN,60000.0,Charged Off,12.7,0.0,1.0,24.0,31.0,0.0,17830,58.7,60.0,7080.16,7080.16,3971.55,3108.61,0.0,0.0,0.0,545.96,0.0,Individual,0.0,251.0,85549.0,30400.0
15000,18.25,382.95,E,10+ years,MORTGAGE,54200.0,Fully Paid,3.68,0.0,0.0,54.0,4.0,0.0,5207,82.7,15.0,18828.45001,18828.45,15000.0,3828.45,0.0,0.0,0.0,12348.72,0.0,Individual,0.0,0.0,5302.0,6300.0
20000,7.84,625.26,A,10+ years,RENT,50000.0,Fully Paid,22.42,0.0,1.0,,17.0,0.0,22152,36.4,28.0,20004.79222,19979.79,20000.0,4.79,0.0,0.0,0.0,20013.5,0.0,Individual,0.0,0.0,23239.0,60800.0
25000,10.75,540.45,B,1 year,MORTGAGE,78881.0,Fully Paid,15.88,0.0,0.0,,19.0,1.0,1069,14.6,49.0,29782.85317,29782.85,25000.0,4782.85,0.0,0.0,0.0,502.05,0.0,Individual,0.0,0.0,263089.0,7300.0
6000,10.16,194.06,B,3 years,RENT,48000.0,Fully Paid,16.55,0.0,1.0,,7.0,0.0,11303,78.5,17.0,6985.915009,6985.92,6000.0,985.92,0.0,0.0,0.0,193.81,0.0,Individual,0.0,0.0,24442.0,14400.0
12000,7.89,375.43,A,10+ years,RENT,120000.0,Charged Off,11.41,0.0,0.0,25.0,9.0,2.0,886,11.8,32.0,1496.46,1496.46,1197.87,298.59,0.0,0.0,0.0,375.43,0.0,Individual,0.0,0.0,43853.0,7500.0
12000,23.32,466.53,E,4 years,OWN,87000.0,Fully Paid,12.83,0.0,4.0,53.0,11.0,0.0,5185,17.5,23.0,14405.676269999998,14405.68,12000.0,2405.68,0.0,0.0,0.0,9665.1,0.0,Individual,0.0,1399.0,327395.0,29600.0
14400,10.91,470.83,B,10+ years,MORTGAGE,65000.0,Late (31-120 days),7.79,0.0,0.0,,11.0,0.0,19304,29.1,23.0,8928.31,8928.31,7014.98,1913.33,0.0,0.0,0.0,470.83,0.0,Individual,0.0,3365.0,167109.0,66300.0
8000,17.58,287.54,D,10+ years,MORTGAGE,75000.0,Fully Paid,11.25,0.0,0.0,48.0,13.0,0.0,9510,92.2,21.0,10351.28,10351.28,8000.0,2351.28,0.0,0.0,0.0,307.06,0.0,Individual,0.0,,,
20000,16.99,712.96,D,8 years,MORTGAGE,90000.0,Charged Off,26.33,3.0,3.0,3.0,13.0,0.0,14155,55.9,39.0,11954.45,11954.45,6603.47,3377.97,0.0,1973.01,355.1418,712.96,0.0,Individual,0.0,0.0,169191.0,25300.0
7200,6.68,221.27,A,5 years,MORTGAGE,70000.0,Fully Paid,21.34,0.0,2.0,,13.0,0.0,21058,39.7,28.0,7962.779286,7962.78,7200.0,762.78,0.0,0.0,0.0,221.0,0.0,Individual,0.0,0.0,55627.0,53000.0
9000,10.08,290.75,B,,RENT,35000.0,Fully Paid,18.31,0.0,0.0,,11.0,1.0,9290,20.2,28.0,9030.24,9030.24,9000.0,30.24,0.0,0.0,0.0,9035.28,0.0,Individual,0.0,0.0,27450.0,46100.0
20000,11.47,659.24,B,10+ years,OWN,125000.0,Fully Paid,16.2,0.0,1.0,,24.0,0.0,15809,50.8,37.0,23373.16705,23373.17,20000.0,3373.17,0.0,0.0,0.0,7529.39,0.0,Individual,0.0,0.0,121015.0,31100.0
15000,13.18,506.72,C,10+ years,MORTGAGE,150000.0,Fully Paid,14.66,1.0,0.0,22.0,16.0,0.0,22836,79.6,35.0,18231.44725,18231.45,15000.0,3231.45,0.0,0.0,0.0,0.51,0.0,Individual,0.0,0.0,503636.0,28700.0
5650,18.99,207.08,D,4 years,RENT,37250.0,Charged Off,34.15,0.0,1.0,,13.0,0.0,12836,41.0,20.0,3094.28,3094.28,1974.62,1119.66,0.0,0.0,0.0,207.08,0.0,Individual,0.0,0.0,59242.0,31300.0
11200,14.49,263.46,C,2 years,RENT,47000.0,In Grace Period,21.53,0.0,0.0,,14.0,0.0,6282,19.9,17.0,7581.73,7581.73,4420.48,3161.25,0.0,0.0,0.0,263.46,0.0,Individual,0.0,0.0,68642.0,31500.0
10850,25.57,322.1,F,4 years,RENT,36500.0,Fully Paid,13.65,0.0,0.0,75.0,5.0,0.0,3869,77.4,8.0,12073.28,12073.28,10850.0,1223.28,0.0,0.0,0.0,10815.71,0.0,Individual,0.0,0.0,59534.0,5000.0
24000,7.24,743.69,A,4 years,MORTGAGE,143650.0,Fully Paid,20.56,0.0,1.0,,21.0,0.0,20577,38.0,64.0,25926.784069999998,25926.78,24000.0,1926.78,0.0,0.0,0.0,14781.08,0.0,Individual,0.0,0.0,418121.0,54100.0
6000,5.32,180.69,A,1 year,MORTGAGE,76800.0,Fully Paid,17.17,0.0,0.0,,25.0,0.0,4825,6.9,46.0,6181.25,6181.25,6000.0,181.25,0.0,0.0,0.0,5092.68,0.0,Individual,0.0,0.0,248861.0,70100.0
15000,12.62,502.67,C,10+ years,RENT,50000.0,Fully Paid,7.8,1.0,0.0,19.0,7.0,0.0,5976,56.9,14.0,15089.395,15089.39,15000.0,89.39,0.0,0.0,0.0,15110.42,0.0,Individual,0.0,0.0,5976.0,10500.0
11000,12.79,369.53,C,10+ years,MORTGAGE,58000.0,Late (31-120 days),10.49,1.0,0.0,7.0,4.0,0.0,10276,69.9,15.0,9230.43,9230.43,7183.86,2046.57,0.0,0.0,0.0,369.53,0.0,Individual,0.0,0.0,12005.0,14700.0
17000,11.49,560.52,B,10+ years,RENT,83000.0,In Grace Period,17.5,0.0,1.0,,9.0,0.0,17537,86.4,10.0,16305.74,16305.74,13201.82,3103.92,0.0,0.0,0.0,560.52,0.0,Individual,0.0,0.0,42962.0,20300.0
5000,11.99,166.05,C,2 years,MORTGAGE,100000.0,Fully Paid,15.73,0.0,1.0,,16.0,1.0,38976,61.9,42.0,5103.21,5103.21,5000.0,103.21,0.0,0.0,0.0,4943.82,0.0,Individual,0.0,0.0,46391.0,63000.0
12000,16.02,291.95,C,10+ years,RENT,55000.0,Late (16-30 days),23.52,0.0,0.0,56.0,9.0,0.0,17695,56.2,22.0,4065.94,4065.94,2013.43,2052.51,0.0,0.0,0.0,291.95,0.0,Individual,0.0,0.0,27864.0,31500.0
29150,30.94,960.01,G,< 1 year,MORTGAGE,350000.0,Late (31-120 days),6.68,0.0,3.0,34.0,8.0,1.0,6159,34.6,18.0,11470.01,11470.01,2883.04,8586.97,0.0,0.0,0.0,960.01,0.0,Individual,0.0,115.0,1468284.0,17800.0
30000,8.46,946.48,A,10+ years,MORTGAGE,92500.0,In Grace Period,18.93,0.0,0.0,,15.0,0.0,30854,83.6,22.0,2907.87,2907.87,2220.52,687.35,0.0,0.0,0.0,946.48,0.0,Individual,0.0,0.0,231647.0,36900.0
7600,9.17,242.28,B,10+ years,OWN,31000.0,Late (31-120 days),12.87,0.0,0.0,,7.0,0.0,5023,26.6,10.0,8487.26,8487.26,7356.98,1130.28,0.0,0.0,0.0,242.28,0.0,Individual,0.0,0.0,8922.0,18900.0
35000,17.86,886.11,D,10+ years,MORTGAGE,140000.0,Charged Off,11.51,3.0,0.0,14.0,15.0,0.0,25325,66.8,28.0,16180.41,16180.41,7005.48,8023.66,0.0,1151.27,207.2286,886.11,0.0,Individual,0.0,0.0,259227.0,37900.0
22500,19.99,595.99,E,10+ years,RENT,71000.0,Fully Paid,25.69,0.0,2.0,,9.0,0.0,13388,75.6,24.0,32985.08693,32985.09,22500.0,10485.09,0.0,0.0,0.0,12721.43,0.0,Individual,0.0,0.0,239830.0,17700.0
20000,26.31,602.49,E,10+ years,MORTGAGE,70000.0,Charged Off,37.17,0.0,2.0,,19.0,0.0,15297,50.3,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Individual,0.0,0.0,208006.0,30400.0
4000,19.2,147.03,D,7 years,MORTGAGE,60000.0,Fully Paid,15.14,0.0,0.0,,6.0,0.0,5856,77.1,7.0,5293.025688000001,5293.03,4000.0,1293.03,0.0,0.0,0.0,146.97,0.0,Individual,0.0,0.0,13711.0,7600.0
25975,20.5,695.43,E,10+ years,RENT,60000.0,Charged Off,16.05,0.0,0.0,,16.0,0.0,29402,55.5,26.0,13140.8,13140.8,3629.29,5411.3,0.0,4100.21,738.0378,695.43,0.0,Individual,0.0,124.0,29402.0,53000.0
12725,17.57,320.17,D,5 years,RENT,36399.0,Charged Off,32.94,0.0,0.0,,10.0,0.0,13800,61.3,17.0,16051.68,16051.68,2393.72,2716.58,0.0,10941.38,1969.4484,320.17,0.0,Individual,0.0,0.0,27053.0,22500.0
25000,13.98,854.2,C,10+ years,MORTGAGE,68009.0,Charged Off,22.29,0.0,2.0,62.0,20.0,0.0,72207,51.9,32.0,7160.07,7160.07,1708.6,1088.74,155.84,4206.89,757.2402,100.0,0.0,Individual,0.0,680.0,249356.0,93800.0
20000,10.99,654.68,B,2 years,RENT,74000.0,Fully Paid,15.54,0.0,2.0,51.0,13.0,0.0,8684,33.7,30.0,23109.264909999998,23109.26,20000.0,3109.26,0.0,0.0,0.0,8076.04,0.0,Individual,0.0,1077.0,21452.0,25800.0
6100,23.99,239.29,E,2 years,RENT,70000.0,Late (31-120 days),15.74,0.0,2.0,69.0,13.0,1.0,4372,22.0,29.0,5016.96,5016.96,3025.17,1991.79,0.0,0.0,0.0,239.29,0.0,Individual,0.0,0.0,19471.0,19600.0
20000,14.33,686.77,C,8 years,MORTGAGE,86000.0,Fully Paid,17.79,0.0,1.0,53.0,9.0,0.0,17623,79.0,22.0,21762.35673,21707.95,20000.0,1762.36,0.0,0.0,0.0,5710.14,0.0,Individual,0.0,0.0,244995.0,22300.0
24000,7.9,750.97,A,4 years,MORTGAGE,108000.0,Fully Paid,23.23,0.0,0.0,,15.0,0.0,24540,68.2,23.0,27000.24,27000.24,24000.0,3000.24,0.0,0.0,0.0,3720.17,0.0,Individual,0.0,788.0,194237.0,36000.0
13000,13.67,300.27,C,,MORTGAGE,27876.0,Charged Off,22.69,0.0,0.0,37.0,7.0,0.0,6690,70.4,24.0,9308.37,9308.37,5619.94,3688.43,0.0,0.0,0.0,300.27,0.0,Individual,0.0,572.0,86218.0,9500.0
31000,15.31,742.55,C,10+ years,RENT,85000.0,Fully Paid,22.67,0.0,1.0,75.0,18.0,0.0,29906,56.1,25.0,36989.128880000004,36989.13,31000.0,5989.13,0.0,0.0,0.0,392.15,0.0,Individual,0.0,0.0,121853.0,53264.0
12000,22.74,336.5,E,10+ years,MORTGAGE,50000.0,Fully Paid,20.11,0.0,0.0,39.0,11.0,0.0,12221,62.4,30.0,12824.60887,12824.61,12000.0,824.61,0.0,0.0,0.0,103.17,0.0,Individual,0.0,58.0,171546.0,19600.0
12000,24.08,345.78,F,2 years,MORTGAGE,133515.0,Fully Paid,23.57,1.0,3.0,15.0,13.0,0.0,17496,71.4,41.0,15881.76,15881.76,12000.0,3881.76,0.0,0.0,0.0,10389.41,0.0,Individual,0.0,0.0,65480.0,24500.0
20000,11.12,655.92,B,10+ years,MORTGAGE,48000.0,Fully Paid,11.32,0.0,0.0,,7.0,0.0,23483,62.3,15.0,23615.02796,23615.03,20000.0,3615.03,0.0,0.0,0.0,750.02,0.0,Individual,0.0,,,
35000,11.39,1152.34,B,3 years,MORTGAGE,195000.0,Fully Paid,18.05,0.0,1.0,50.0,9.0,3.0,3893,17.2,22.0,38876.01918,38876.02,35000.0,3876.02,0.0,0.0,0.0,25026.83,0.0,Individual,0.0,0.0,579779.0,22600.0
4550,15.23,158.25,C,2 years,RENT,42000.0,Fully Paid,7.0,0.0,1.0,48.0,5.0,1.0,2406,37.6,9.0,4926.9460420000005,4926.95,4550.0,376.95,0.0,0.0,0.0,10.63,0.0,Individual,0.0,,,
10000,11.98,332.05,B,10+ years,OWN,38000.0,Fully Paid,21.19,0.0,1.0,,12.0,0.0,3735,12.0,20.0,10029.95111,10029.95,10000.0,29.95,0.0,0.0,0.0,10043.26,0.0,Individual,0.0,0.0,24313.0,31000.0
23000,6.03,700.02,A,< 1 year,RENT,100000.0,Fully Paid,19.09,0.0,0.0,,12.0,0.0,8189,14.3,38.0,23841.53695,23841.54,23000.0,841.54,0.0,0.0,0.0,18942.23,0.0,Individual,0.0,0.0,89685.0,57100.0
6000,12.74,201.42,C,10+ years,RENT,90000.0,Late (31-120 days),29.37,0.0,0.0,,20.0,0.0,49183,71.8,33.0,4426.99,4426.99,3392.75,1034.24,0.0,0.0,0.0,201.42,0.0,Individual,0.0,0.0,70134.0,68500.0
17600,6.97,348.26,A,< 1 year,MORTGAGE,57000.0,Fully Paid,21.09,0.0,0.0,67.0,13.0,0.0,12966,86.4,38.0,18725.72059,18725.72,17600.0,1125.72,0.0,0.0,0.0,15219.28,0.0,Individual,0.0,0.0,237467.0,15000.0
20000,11.99,444.79,B,10+ years,MORTGAGE,172000.0,Charged Off,9.96,0.0,2.0,47.0,11.0,1.0,24843,73.0,26.0,6702.84,6702.84,3942.81,2760.03,0.0,0.0,0.0,444.79,0.0,Individual,0.0,0.0,510245.0,33850.0
15000,6.11,457.08,A,10+ years,MORTGAGE,65000.0,Fully Paid,4.23,0.0,0.0,28.0,9.0,0.0,4152,6.8,24.0,15454.030030000002,15454.03,15000.0,454.03,0.0,0.0,0.0,13173.72,0.0,Individual,0.0,0.0,100837.0,60800.0
4000,12.29,133.42,C,9 years,MORTGAGE,48000.0,Fully Paid,22.18,1.0,2.0,0.0,10.0,0.0,1774,15.8,25.0,4799.817233,4799.82,4000.0,799.82,0.0,0.0,0.0,266.27,0.0,Individual,1.0,0.0,175784.0,11200.0
8000,15.31,278.54,C,2 years,RENT,67500.0,Charged Off,12.04,0.0,0.0,,7.0,1.0,4038,27.8,8.0,1122.36,1122.36,719.52,387.84,15.0,0.0,0.0,293.54,0.0,Individual,0.0,0.0,35128.0,14500.0
16000,13.33,541.65,C,10+ years,MORTGAGE,40000.0,Fully Paid,23.45,0.0,0.0,,18.0,0.0,13229,28.1,42.0,16977.31,16924.26,16000.0,977.31,0.0,0.0,0.0,14822.56,0.0,Individual,0.0,250.0,102355.0,47000.0
22500,16.02,791.26,C,10+ years,MORTGAGE,207000.0,Late (31-120 days),6.84,0.0,0.0,82.0,7.0,0.0,36321,97.2,33.0,7971.7,7971.7,4685.93,3167.09,118.68,0.0,0.0,791.26,0.0,Individual,0.0,0.0,399275.0,37100.0
5000,19.03,183.36,D,10+ years,RENT,74000.0,In Grace Period,22.61,0.0,0.0,34.0,11.0,0.0,21267,95.8,18.0,3478.75,3478.75,2283.54,1195.21,0.0,0.0,0.0,183.36,0.0,Individual,0.0,0.0,30403.0,22200.0
15000,10.99,326.07,B,10+ years,RENT,90000.0,In Grace Period,10.77,0.0,1.0,,16.0,0.0,20064,43.1,31.0,16620.41,16620.41,12195.98,4424.43,0.0,0.0,0.0,326.07,0.0,Individual,0.0,0.0,83399.0,46500.0
10000,12.74,335.69,C,10+ years,RENT,48000.0,Charged Off,17.23,0.0,1.0,,17.0,0.0,18897,33.6,51.0,2320.74,2320.74,932.82,402.86,0.0,985.06,177.3108,335.69,0.0,Individual,0.0,0.0,25925.0,56200.0
5000,14.09,171.11,B,10+ years,RENT,67685.0,Fully Paid,27.53,0.0,1.0,,13.0,0.0,12769,41.9,34.0,5985.51,5985.51,5000.0,985.51,0.0,0.0,0.0,2395.29,0.0,Individual,0.0,335.0,79512.0,30500.0
10000,11.99,332.1,B,6 years,MORTGAGE,62000.0,Fully Paid,10.1,2.0,0.0,15.0,11.0,0.0,6877,40.7,23.0,11955.39921,11955.4,10000.0,1955.4,0.0,0.0,0.0,331.9,0.0,Individual,0.0,0.0,159637.0,16900.0
22000,12.73,497.54,B,3 years,RENT,125000.0,Fully Paid,5.05,0.0,0.0,70.0,8.0,0.0,2931,46.5,14.0,22010.11217,22010.11,22000.0,10.11,0.0,0.0,0.0,22025.67,0.0,Individual,0.0,0.0,10541.0,6300.0
9800,7.97,306.97,A,3 years,OWN,42000.0,Fully Paid,26.54,0.0,0.0,79.0,13.0,0.0,5741,18.5,31.0,10558.13637,10558.14,9800.0,758.14,0.0,0.0,0.0,6571.87,0.0,Individual,0.0,0.0,195303.0,31000.0
14000,9.17,446.31,B,,OWN,28000.0,Fully Paid,15.26,0.0,0.0,56.0,5.0,0.0,14291,39.4,21.0,16059.814069999999,16059.81,14000.0,2059.81,0.0,0.0,0.0,446.09,0.0,Individual,0.0,0.0,14291.0,36300.0
30000,15.99,729.39,C,9 years,MORTGAGE,152000.0,Late (31-120 days),19.3,1.0,0.0,4.0,16.0,0.0,13480,85.3,23.0,14952.55,14952.55,7487.52,7465.03,0.0,0.0,0.0,299.98,1.0,Individual,0.0,0.0,616670.0,16400.0
10000,6.97,308.64,A,10+ years,MORTGAGE,125000.0,Fully Paid,23.46,2.0,0.0,10.0,11.0,0.0,47025,61.2,25.0,11087.717540000001,11087.72,10000.0,1087.72,0.0,0.0,0.0,719.82,0.0,Individual,0.0,0.0,503800.0,76800.0
22550,11.99,748.88,C,10+ years,RENT,47000.0,Fully Paid,12.82,0.0,1.0,,10.0,0.0,28572,49.6,17.0,26726.05359,26726.05,22550.0,4176.05,0.0,0.0,0.0,6536.33,0.0,Individual,0.0,0.0,31936.0,57600.0
1750,24.99,69.58,F,4 years,RENT,29000.0,Fully Paid,16.06,0.0,0.0,,5.0,0.0,5805,67.5,7.0,1891.5768440000002,1891.58,1750.0,141.58,0.0,0.0,0.0,1682.93,0.0,Individual,0.0,0.0,17181.0,8600.0
7500,13.66,255.1,C,1 year,RENT,57000.0,Fully Paid,5.07,0.0,1.0,,7.0,0.0,7356,40.4,15.0,9160.322396,9160.32,7500.0,1660.32,0.0,0.0,0.0,256.32,0.0,Individual,0.0,0.0,7356.0,18200.0
20000,18.55,513.88,E,10+ years,MORTGAGE,95000.0,Fully Paid,35.32,0.0,1.0,56.0,15.0,0.0,12558,89.1,39.0,28190.09022,28190.09,20000.0,8190.09,0.0,0.0,0.0,12174.92,0.0,Individual,0.0,0.0,362908.0,14100.0
17950,17.99,648.85,D,1 year,OWN,45000.0,Late (31-120 days),19.4,1.0,1.0,7.0,11.0,0.0,7132,52.4,22.0,13022.4,13022.4,8773.32,4249.08,0.0,0.0,0.0,648.85,0.0,Individual,0.0,208.0,213066.0,13600.0
12175,13.66,414.11,C,10+ years,MORTGAGE,110000.0,Fully Paid,15.2,0.0,0.0,58.0,6.0,0.0,1066,96.9,23.0,14188.31,14188.31,12175.0,2013.31,0.0,0.0,0.0,7157.68,0.0,Individual,0.0,0.0,292223.0,1100.0
16800,9.75,354.89,B,10+ years,OWN,43000.0,Late (31-120 days),19.4,0.0,1.0,,14.0,0.0,15870,58.3,22.0,12162.57,12162.57,8433.68,3640.19,88.7,0.0,0.0,372.63,0.0,Individual,0.0,0.0,33937.0,27200.0
4000,25.57,118.75,F,5 years,RENT,50000.0,Charged Off,1.92,0.0,1.0,,3.0,0.0,1592,61.2,7.0,1839.91,1839.91,410.48,895.41,0.0,534.02,96.0588,118.75,0.0,Individual,0.0,0.0,1592.0,2600.0
5000,13.99,170.87,C,2 years,RENT,51000.0,Fully Paid,34.42,0.0,1.0,53.0,20.0,1.0,8232,61.4,35.0,5988.860108,5988.86,5000.0,988.86,0.0,0.0,0.0,2237.49,0.0,Individual,0.0,0.0,33454.0,13400.0
24000,13.18,548.29,C,8 years,OWN,52000.0,Charged Off,33.2,0.0,1.0,46.0,8.0,0.0,6030,50.2,18.0,13208.26,13208.26,7762.01,5446.25,0.0,0.0,0.0,615.16,0.0,Individual,0.0,0.0,117207.0,12000.0
16800,18.2,609.05,E,10+ years,RENT,40000.0,Fully Paid,10.26,0.0,0.0,,5.0,0.0,4655,52.3,7.0,21128.1753,21128.18,16800.0,4328.18,0.0,0.0,0.0,8355.12,0.0,Individual,0.0,0.0,11720.0,8900.0
7200,14.65,248.36,C,3 years,RENT,30000.0,Fully Paid,38.5,0.0,0.0,,21.0,0.0,22168,79.5,31.0,8929.153755,8929.15,7200.0,1729.15,0.0,0.0,0.0,248.27,0.0,Individual,0.0,0.0,25688.0,27900.0
36000,13.59,830.03,C,6 years,MORTGAGE,100000.0,Late (31-120 days),23.94,0.0,1.0,,11.0,1.0,18473,47.9,18.0,11593.24,11593.24,6368.21,5225.03,0.0,0.0,0.0,830.03,0.0,Individual,0.0,0.0,130342.0,38600.0
32225,16.02,1133.26,C,10+ years,MORTGAGE,77644.0,Fully Paid,16.99,2.0,0.0,5.0,12.0,0.0,21324,77.0,18.0,36437.041639999996,36437.04,32225.0,4212.04,0.0,0.0,0.0,25161.8,0.0,Individual,0.0,0.0,201074.0,27600.0
20000,6.97,617.27,A,2 years,MORTGAGE,90000.0,Fully Paid,32.65,0.0,0.0,30.0,15.0,0.0,17975,57.6,50.0,22190.32875,22190.33,20000.0,2190.33,0.0,0.0,0.0,4267.04,0.0,Individual,0.0,0.0,259327.0,31200.0
5500,7.99,172.33,A,1 year,MORTGAGE,37000.0,Fully Paid,11.42,0.0,0.0,47.0,17.0,0.0,5518,20.4,37.0,5921.380983,5921.38,5500.0,421.38,0.0,0.0,0.0,3689.63,0.0,Individual,0.0,0.0,251087.0,27400.0
4000,5.32,120.46,A,1 year,MORTGAGE,90000.0,Fully Paid,14.51,0.0,0.0,,15.0,0.0,2266,4.5,28.0,4335.345935,4335.35,4000.0,335.35,0.0,0.0,0.0,120.43,0.0,Individual,0.0,0.0,235862.0,50600.0
5000,14.08,171.09,C,,OWN,26000.0,Charged Off,26.18,0.0,0.0,,8.0,0.0,19257,69.3,8.0,1696.94,1696.94,457.67,216.91,0.0,1022.36,184.0248,171.09,0.0,Individual,0.0,0.0,19257.0,27800.0
14000,5.32,421.61,A,4 years,RENT,60000.0,Fully Paid,12.18,0.0,0.0,44.0,10.0,0.0,7301,30.9,22.0,14429.89,14429.89,14000.0,429.89,0.0,0.0,0.0,11908.51,0.0,Individual,0.0,0.0,25020.0,23600.0
30000,13.98,697.74,C,6 years,MORTGAGE,78000.0,Fully Paid,8.06,0.0,1.0,,14.0,0.0,23083,37.0,33.0,38967.67231,38967.67,30000.0,8967.67,0.0,0.0,0.0,17337.73,0.0,Individual,0.0,0.0,145540.0,62400.0
10000,6.68,307.31,A,2 years,RENT,70000.0,Fully Paid,24.1,1.0,0.0,20.0,11.0,0.0,4855,29.4,26.0,11008.242479999999,11008.24,10000.0,1008.24,0.0,0.0,0.0,250.93,0.0,Individual,0.0,0.0,137942.0,16500.0
20000,11.67,661.14,B,10+ years,MORTGAGE,89000.0,Fully Paid,14.24,2.0,1.0,12.0,38.0,0.0,21088,60.9,87.0,22079.38,22079.38,20000.0,2079.38,0.0,0.0,0.0,14806.84,0.0,Individual,0.0,0.0,301541.0,34600.0
8850,14.65,305.28,C,< 1 year,MORTGAGE,54000.0,Charged Off,28.96,0.0,1.0,26.0,10.0,0.0,37767,76.1,18.0,3045.6,3045.6,2084.32,961.28,0.0,0.0,0.0,305.28,0.0,Individual,0.0,0.0,231392.0,49600.0
15000,9.75,482.25,B,< 1 year,MORTGAGE,119000.0,Fully Paid,22.48,0.0,0.0,33.0,20.0,0.0,36059,44.8,36.0,17192.5489,17192.55,15000.0,2192.55,0.0,0.0,0.0,304.17,0.0,Individual,0.0,582.0,149960.0,80400.0
5000,11.44,164.74,B,10+ years,MORTGAGE,166058.0,Fully Paid,10.85,0.0,2.0,32.0,11.0,0.0,12641,45.5,25.0,5337.053268,5337.05,5000.0,337.05,0.0,0.0,0.0,4351.79,0.0,Individual,0.0,0.0,165173.0,27800.0
5000,17.27,178.94,C,1 year,OWN,37000.0,Fully Paid,11.06,1.0,2.0,23.0,9.0,0.0,8737,63.8,17.0,5859.064066,5859.06,5000.0,859.06,0.0,0.0,0.0,3534.12,0.0,Individual,0.0,0.0,15398.0,13700.0
14000,14.31,480.6,C,3 years,RENT,55000.0,Fully Paid,15.51,0.0,0.0,,8.0,0.0,13040,89.9,10.0,16796.53001,16796.53,14000.0,2796.53,0.0,0.0,0.0,6245.59,0.0,Individual,0.0,0.0,35068.0,14500.0
33600,5.32,1011.86,A,1 year,MORTGAGE,300000.0,Fully Paid,10.64,0.0,0.0,58.0,9.0,0.0,26235,79.5,25.0,36187.62821,36187.63,33600.0,2587.63,0.0,0.0,0.0,10901.06,0.0,Individual,0.0,554.0,535254.0,33000.0
7200,11.53,237.53,B,5 years,OWN,60000.0,Fully Paid,30.75,0.0,0.0,,19.0,0.0,22923,35.0,29.0,8522.494515,8522.49,7200.0,1322.49,0.0,0.0,0.0,120.47,0.0,Individual,0.0,0.0,91435.0,65500.0
20000,11.47,659.24,B,10+ years,MORTGAGE,60000.0,Fully Paid,13.1,0.0,0.0,62.0,6.0,0.0,149,6.5,13.0,23568.85965,23568.86,20000.0,3568.86,0.0,0.0,0.0,5756.64,0.0,Individual,0.0,0.0,176390.0,2300.0
9500,7.89,297.22,A,9 years,MORTGAGE,154000.0,Fully Paid,13.7,5.0,1.0,13.0,11.0,2.0,8802,68.2,25.0,10689.71567,10689.72,9500.0,1189.72,0.0,0.0,0.0,592.57,0.0,Individual,0.0,0.0,362499.0,12900.0
14275,16.02,502.01,C,2 years,MORTGAGE,68090.0,Late (31-120 days),7.93,1.0,0.0,17.0,7.0,0.0,13487,78.9,10.0,7787.2,7787.2,5123.94,2663.26,0.0,0.0,0.0,122.17,0.0,Individual,0.0,0.0,154044.0,17100.0
24550,12.99,558.47,C,10+ years,RENT,64000.0,Fully Paid,23.46,0.0,1.0,75.0,9.0,0.0,18427,50.9,35.0,28538.7303,28538.73,24550.0,3988.73,0.0,0.0,0.0,20179.4,0.0,Individual,0.0,0.0,162695.0,36200.0
14000,14.49,329.33,C,10+ years,MORTGAGE,60000.0,Fully Paid,25.42,0.0,0.0,79.0,13.0,2.0,22888,48.6,21.0,15686.983999999999,15686.98,14000.0,1686.98,0.0,0.0,0.0,16.22,0.0,Individual,0.0,5040.0,177092.0,47084.0
8000,11.39,263.39,B,10+ years,RENT,46000.0,Late (31-120 days),23.27,0.0,1.0,29.0,9.0,0.0,8605,66.2,15.0,5813.41,5813.41,4561.5,1251.91,0.0,0.0,0.0,263.39,0.0,Individual,0.0,60.0,19800.0,13000.0
